hum,weathersit,holiday,season,atemp,temp,hr,week,cnt
0.54,2,0,3,0.65,0.7,0,5,95
0.83,1,0,4,0.5,0.52,1,2,17
0.51,1,0,2,0.44,0.44,11,2,86
0.77,1,0,1,0.5,0.52,11,5,59
0.94,1,0,4,0.39,0.38,4,4,3
0.51,1,0,1,0.23,0.22,17,4,172
0.74,1,0,4,0.62,0.66,16,4,276
0.66,2,0,3,0.7,0.74,12,3,152
0.44,1,0,3,0.79,0.86,14,2,160
0.39,1,0,1,0.32,0.34,14,4,117
0.61,1,0,2,0.65,0.7,12,2,186
0.93,2,0,2,0.23,0.26,10,4,65
0.79,1,1,3,0.64,0.68,0,3,159
0.32,1,0,1,0.18,0.22,17,2,176
0.93,2,0,4,0.35,0.36,22,6,70
0.83,1,0,3,0.58,0.64,6,5,93
0.77,2,0,1,0.44,0.44,15,6,110
0.89,3,0,3,0.58,0.64,20,3,96
0.33,1,0,4,0.29,0.32,14,6,207
0.94,3,0,1,0.42,0.42,17,5,256
0.38,1,0,4,0.23,0.26,18,6,145
0.41,1,0,2,0.42,0.42,11,0,243
0.48,1,0,3,0.65,0.7,22,4,157
0.6,1,0,1,0.26,0.26,5,0,1
0.76,2,0,4,0.41,0.4,12,1,154
0.63,1,0,1,0.18,0.14,4,2,2
0.79,1,0,3,0.71,0.74,2,5,13
0.69,3,0,1,0.18,0.22,17,6,144
0.7,1,1,1,0.3,0.26,21,1,49
0.75,1,1,1,0.23,0.22,0,1,11
0.61,1,0,2,0.29,0.3,4,4,1
0.65,2,0,3,0.62,0.66,21,3,213
0.69,1,0,2,0.61,0.62,0,2,27
0.5,1,0,1,0.14,0.12,23,4,15
0.45,1,0,3,0.68,0.76,14,2,182
0.64,2,0,1,0.27,0.22,9,1,197
0.23,1,0,2,0.33,0.34,19,2,190
0.76,1,0,4,0.36,0.36,7,6,57
0.66,1,0,3,0.7,0.74,23,1,72
0.56,2,0,4,0.29,0.3,3,1,4
0.62,2,0,2,0.68,0.72,16,1,279
0.81,3,0,2,0.33,0.36,0,1,6
1.0,3,0,2,0.26,0.26,23,4,27
0.57,1,0,3,0.62,0.64,3,4,9
0.69,2,0,1,0.27,0.22,9,4,227
0.74,1,0,3,0.71,0.74,6,6,31
0.65,1,0,4,0.26,0.24,6,6,11
0.3,1,0,1,0.26,0.24,4,0,5
0.69,1,0,2,0.61,0.64,21,0,233
0.82,1,0,3,0.64,0.68,1,2,24
0.34,2,0,1,0.33,0.36,11,5,187
0.89,1,1,3,0.59,0.66,3,1,28
0.52,1,0,2,0.53,0.56,1,0,130
0.43,1,0,1,0.39,0.38,20,3,118
0.44,2,0,1,0.26,0.2,21,3,90
0.78,1,0,2,0.59,0.62,23,0,86
0.81,2,0,4,0.3,0.3,6,2,100
0.82,1,0,4,0.39,0.38,6,2,98
0.6,2,0,1,0.26,0.24,10,1,86
0.87,1,0,4,0.36,0.34,3,0,17
0.86,2,0,1,0.2,0.16,7,5,60
0.72,1,0,4,0.45,0.46,10,0,189
0.65,1,0,3,0.62,0.66,1,4,29
0.88,3,0,4,0.45,0.46,5,2,20
0.83,2,0,3,0.58,0.62,7,0,38
1.0,3,0,2,0.5,0.52,23,6,44
0.43,1,0,1,0.15,0.16,22,2,77
0.8,2,0,1,0.21,0.2,5,5,13
0.82,1,0,4,0.45,0.46,10,2,156
0.8,2,0,1,0.17,0.18,20,6,67
0.82,1,0,4,0.47,0.48,6,3,173
0.54,2,0,4,0.42,0.42,15,3,207
0.56,1,0,2,0.55,0.58,23,6,176
0.61,1,0,2,0.32,0.3,1,0,34
0.47,1,0,1,0.23,0.16,10,6,149
0.79,2,0,2,0.71,0.74,0,4,47
0.6,1,0,4,0.27,0.26,20,4,175
0.5,1,0,2,0.42,0.42,6,5,135
0.46,1,0,1,0.33,0.34,10,2,116
0.46,1,0,2,0.53,0.56,21,4,194
0.7,1,0,3,0.7,0.74,9,4,179
0.7,3,0,3,0.7,0.74,22,0,122
0.45,1,0,3,0.65,0.72,15,5,237
0.61,3,0,1,0.32,0.3,15,3,54
0.7,2,0,1,0.3,0.3,0,6,53
0.64,1,0,4,0.27,0.22,21,0,89
0.67,1,0,2,0.42,0.42,21,3,117
0.57,1,0,4,0.3,0.32,9,5,229
0.71,1,0,4,0.42,0.42,20,4,209
0.83,2,0,4,0.5,0.52,0,2,23
0.46,1,0,1,0.39,0.38,12,3,163
0.39,1,0,2,0.62,0.66,6,4,113
0.49,2,0,4,0.3,0.32,11,3,172
0.89,1,0,3,0.58,0.64,3,3,5
0.93,2,0,4,0.35,0.36,2,6,70
0.87,1,0,4,0.39,0.38,3,1,8
0.69,1,0,3,0.61,0.64,1,4,20
0.6,2,0,3,0.61,0.6,16,1,263
0.59,2,0,1,0.14,0.16,8,1,185
0.49,1,0,1,0.08,0.1,6,0,2
0.44,2,0,1,0.44,0.44,14,5,205
0.44,1,0,4,0.23,0.24,23,6,57
0.74,1,0,2,0.67,0.7,22,6,204
0.83,2,0,3,0.58,0.62,20,1,261
0.54,1,0,3,0.62,0.66,8,0,119
0.87,3,0,1,0.35,0.36,19,5,174
0.49,1,0,4,0.29,0.3,14,0,219
0.66,1,0,3,0.7,0.74,9,0,169
0.93,3,0,2,0.3,0.3,21,5,28
0.87,3,0,2,0.39,0.38,14,0,53
0.88,1,0,4,0.55,0.6,4,3,4
0.93,2,0,1,0.33,0.36,14,3,56
0.69,1,0,3,0.62,0.66,2,5,16
0.41,1,0,1,0.23,0.22,17,5,159
0.49,1,0,4,0.36,0.34,22,3,88
0.88,1,0,2,0.42,0.42,6,5,113
0.8,2,0,1,0.15,0.16,15,0,176
0.43,1,0,3,0.62,0.6,5,3,36
0.6,1,0,4,0.26,0.26,3,6,26
0.45,1,0,4,0.48,0.5,11,2,228
0.33,1,0,1,0.27,0.3,11,6,274
0.68,2,0,4,0.53,0.56,4,1,10
0.42,1,0,4,0.32,0.34,11,4,189
0.65,1,0,3,0.65,0.7,21,1,242
0.83,1,0,3,0.61,0.66,6,1,100
0.83,1,0,4,0.58,0.64,20,0,186
0.77,3,0,2,0.5,0.52,6,2,26
0.75,1,0,1,0.24,0.22,10,1,116
0.37,1,0,1,0.15,0.18,17,0,62
0.83,2,0,3,0.61,0.66,14,4,183
0.56,2,0,1,0.29,0.26,12,2,106
0.39,1,0,4,0.3,0.3,21,3,223
0.77,2,0,2,0.52,0.54,4,1,9
0.4,1,0,1,0.17,0.16,15,1,57
0.93,2,0,2,0.36,0.36,4,0,5
0.44,1,0,1,0.21,0.24,2,0,42
0.72,1,0,3,0.5,0.52,2,3,11
0.88,3,0,4,0.44,0.44,21,3,75
0.47,1,0,2,0.42,0.42,10,2,162
0.62,1,0,3,0.68,0.74,11,2,196
0.23,1,0,2,0.47,0.48,11,2,258
0.6,1,0,1,0.24,0.24,16,6,107
0.83,2,0,2,0.58,0.62,4,4,9
0.73,3,0,3,0.59,0.62,19,5,165
0.49,1,0,4,0.29,0.3,0,6,62
0.52,1,0,2,0.53,0.56,23,4,177
0.57,1,0,3,0.62,0.64,7,6,42
0.76,3,0,4,0.41,0.4,10,6,121
0.56,1,0,3,0.79,0.82,0,6,101
0.79,1,0,3,0.67,0.7,1,2,12
0.41,1,0,1,0.42,0.42,14,3,134
0.77,1,0,4,0.42,0.42,22,0,94
0.61,1,0,2,0.64,0.68,16,0,273
0.5,1,0,1,0.35,0.36,20,2,212
0.47,1,0,1,0.2,0.22,21,3,63
0.69,1,0,4,0.26,0.2,5,4,42
0.45,1,0,3,0.64,0.7,0,4,46
0.7,1,0,3,0.68,0.72,6,6,24
0.6,1,0,1,0.26,0.26,6,0,1
1.0,3,0,4,0.52,0.54,6,4,52
0.54,1,0,3,0.65,0.7,13,5,247
0.75,2,0,1,0.24,0.24,3,6,6
0.28,1,0,2,0.52,0.54,12,3,269
0.89,1,0,3,0.59,0.66,0,4,35
0.61,1,0,1,0.27,0.3,1,3,5
0.31,1,0,3,0.83,0.94,13,5,156
0.35,1,0,1,0.41,0.4,17,0,226
0.78,2,0,2,0.59,0.64,23,4,167
0.57,1,0,1,0.33,0.32,4,6,10
0.81,3,0,4,0.32,0.32,10,2,57
0.59,2,0,3,0.83,0.84,12,1,67
0.58,1,0,3,0.67,0.72,22,3,244
0.74,1,0,3,0.62,0.66,1,6,116
0.49,1,0,4,0.53,0.56,22,0,130
0.55,1,0,3,0.76,0.8,14,2,274
0.76,2,0,2,0.33,0.34,1,5,9
0.48,1,0,4,0.48,0.5,12,2,176
0.66,2,0,3,0.7,0.74,11,4,149
0.68,2,0,2,0.52,0.54,13,2,129
0.72,2,0,1,0.45,0.46,13,6,94
0.51,1,0,3,0.67,0.72,12,1,184
0.56,2,0,3,0.79,0.82,15,3,146
0.64,1,0,2,0.52,0.54,8,6,210
0.57,1,0,1,0.32,0.34,10,3,96
0.54,1,0,2,0.67,0.72,14,1,146
0.35,1,0,2,0.44,0.44,22,2,157
0.74,1,0,3,0.7,0.72,20,1,236
1.0,2,0,2,0.5,0.52,6,0,17
0.94,3,0,4,0.52,0.54,22,3,43
0.54,2,0,2,0.42,0.42,21,2,87
0.53,1,0,2,0.55,0.58,0,1,49
0.4,1,0,4,0.33,0.36,14,3,176
0.44,1,0,2,0.42,0.42,10,4,98
1.0,2,0,1,0.29,0.3,0,2,25
0.47,1,0,1,0.42,0.42,21,4,197
0.87,3,0,4,0.41,0.4,7,0,23
0.7,3,0,2,0.65,0.7,17,5,227
0.73,2,0,4,0.59,0.6,11,1,263
0.77,2,0,1,0.44,0.44,23,6,44
0.87,3,0,2,0.33,0.36,21,0,11
0.7,1,0,4,0.3,0.32,11,2,155
0.94,3,0,2,0.45,0.46,5,2,5
0.28,1,0,2,0.65,0.74,13,3,189
0.75,2,0,1,0.21,0.2,1,5,3
0.45,1,0,2,0.48,0.5,13,2,106
0.83,3,0,3,0.58,0.62,20,6,241
0.65,1,0,2,0.65,0.7,22,2,153
0.46,2,0,4,0.39,0.38,12,5,268
0.65,1,0,1,0.32,0.3,22,3,113
0.93,2,0,1,0.27,0.22,0,3,3
0.28,1,0,1,0.14,0.16,15,0,77
0.74,1,0,1,0.15,0.18,21,6,69
0.88,3,0,2,0.42,0.42,1,1,5
0.45,2,0,1,0.35,0.32,10,0,136
0.87,3,0,4,0.32,0.34,1,0,24
0.66,1,0,3,0.7,0.74,0,5,47
0.58,2,0,4,0.41,0.4,10,4,109
0.78,1,0,3,0.61,0.66,8,0,70
0.46,2,0,2,0.33,0.36,12,3,182
0.73,1,0,3,0.52,0.54,3,0,46
0.68,2,0,4,0.5,0.52,20,0,113
0.46,1,0,4,0.55,0.58,11,1,272
0.7,1,0,3,0.68,0.72,0,1,29
0.87,1,0,1,0.41,0.4,4,5,2
0.5,1,0,1,0.33,0.36,10,3,147
0.79,1,0,3,0.67,0.7,0,2,28
0.37,1,0,3,0.64,0.7,10,2,148
0.79,1,0,3,0.7,0.72,4,6,13
0.48,2,0,4,0.47,0.48,14,4,155
0.4,1,0,1,0.53,0.56,15,1,233
0.39,1,0,2,0.83,0.9,13,2,147
0.33,1,1,1,0.24,0.26,18,1,126
0.83,2,0,2,0.58,0.62,10,3,92
0.47,1,0,2,0.8,0.86,12,3,180
0.33,1,0,2,0.3,0.32,13,6,239
0.82,2,0,2,0.44,0.44,3,0,40
0.66,1,0,4,0.41,0.4,9,2,222
0.49,1,0,1,0.29,0.3,4,2,1
0.94,3,0,4,0.42,0.42,20,0,55
0.87,2,0,1,0.3,0.34,21,4,83
0.43,2,1,1,0.17,0.18,2,1,8
0.69,1,0,2,0.61,0.64,4,5,7
0.88,1,0,3,0.56,0.62,6,0,21
0.77,1,0,2,0.42,0.42,5,1,23
0.84,1,0,3,0.67,0.7,15,1,112
0.49,1,0,3,0.71,0.78,21,2,267
0.69,1,0,3,0.64,0.68,2,4,5
0.7,1,0,2,0.24,0.24,3,6,9
0.84,1,0,3,0.71,0.72,3,6,30
0.64,1,0,2,0.61,0.6,9,6,225
0.75,1,0,4,0.21,0.24,3,0,33
0.67,1,0,4,0.44,0.44,1,3,12
0.7,1,0,3,0.68,0.72,4,2,5
0.72,2,0,3,0.45,0.46,6,6,22
0.65,1,0,2,0.61,0.64,2,4,14
0.51,2,0,1,0.21,0.22,22,4,52
0.61,1,0,1,0.3,0.32,19,5,107
0.83,1,0,3,0.58,0.62,3,5,9
0.44,2,0,2,0.42,0.42,21,0,45
0.78,2,0,2,0.59,0.64,6,4,86
0.38,1,0,1,0.45,0.46,12,0,194
0.58,1,0,2,0.41,0.4,6,6,21
0.57,2,0,4,0.33,0.34,23,4,82
0.52,1,0,4,0.26,0.26,23,4,58
0.94,3,0,4,0.39,0.38,8,2,190
0.69,1,0,1,0.23,0.2,19,4,79
0.82,2,0,4,0.45,0.46,20,1,205
0.82,1,0,2,0.48,0.5,4,6,9
0.76,1,0,1,0.39,0.38,22,4,133
0.77,2,0,2,0.47,0.48,12,0,281
0.94,2,0,4,0.55,0.62,10,3,129
0.77,1,0,2,0.47,0.48,22,2,112
0.66,1,0,3,0.8,0.8,9,1,135
0.68,1,0,3,0.52,0.54,23,0,54
0.44,2,0,2,0.62,0.64,15,3,268
0.26,1,0,2,0.64,0.72,9,4,225
0.58,2,0,2,0.68,0.74,13,1,204
0.93,2,0,1,0.33,0.32,5,5,6
0.79,2,0,3,0.71,0.74,3,4,6
0.33,1,0,1,0.29,0.3,19,1,145
1.0,2,0,4,0.45,0.46,17,2,262
0.66,1,0,1,0.38,0.36,23,6,31
0.34,1,0,2,0.5,0.52,1,3,14
0.79,1,0,3,0.7,0.72,22,0,157
0.6,2,0,1,0.26,0.26,11,1,124
0.88,3,0,2,0.48,0.5,4,2,2
0.61,1,0,1,0.27,0.28,23,2,41
0.58,2,0,3,0.68,0.74,7,6,66
0.42,1,0,1,0.29,0.32,7,3,263
0.53,1,0,2,0.62,0.62,23,3,107
0.82,2,0,2,0.47,0.48,0,1,33
0.83,1,0,2,0.53,0.56,1,3,15
0.43,1,0,4,0.33,0.36,12,1,244
0.94,3,0,4,0.55,0.62,7,5,254
0.65,2,0,1,0.29,0.24,7,5,205
0.56,2,0,1,0.24,0.28,21,6,60
0.53,2,0,2,0.62,0.64,15,3,259
0.88,1,0,2,0.44,0.44,21,0,95
0.73,2,0,4,0.52,0.54,10,3,171
0.38,1,0,4,0.45,0.46,14,5,274
0.66,1,0,1,0.35,0.36,1,0,93
0.49,1,0,1,0.29,0.3,12,4,120
0.84,2,0,3,0.73,0.74,1,4,21
0.49,1,0,1,0.09,0.1,6,0,1
0.83,1,0,3,0.53,0.56,3,6,45
0.58,1,0,3,0.68,0.74,6,3,121
0.51,1,0,3,0.67,0.72,4,3,4
0.74,1,0,3,0.71,0.74,23,1,166
0.88,2,0,3,0.55,0.6,19,6,238
0.28,1,0,1,0.15,0.12,15,6,103
0.65,1,0,4,0.26,0.26,1,6,71
0.44,1,0,1,0.2,0.24,10,5,103
0.74,1,0,1,0.21,0.18,22,4,27
0.32,1,0,1,0.55,0.58,13,4,211
0.44,1,0,4,0.23,0.26,1,5,10
0.75,1,0,1,0.23,0.2,6,0,1
0.81,3,0,1,0.32,0.32,14,4,31
0.5,1,0,1,0.41,0.4,23,0,52
0.87,2,0,2,0.39,0.38,20,6,93
0.61,1,0,2,0.65,0.7,15,2,245
0.57,1,0,2,0.62,0.62,4,6,8
0.71,2,0,1,0.33,0.34,0,3,25
0.65,2,0,1,0.26,0.24,20,5,97
0.82,1,0,2,0.44,0.44,4,1,4
0.46,1,0,4,0.33,0.34,13,2,278
1.0,3,0,1,0.27,0.22,15,6,60
0.76,3,0,4,0.41,0.4,17,6,228
0.77,1,0,4,0.5,0.52,23,4,81
0.57,2,0,1,0.26,0.28,14,1,128
0.34,1,0,1,0.33,0.34,22,6,103
0.89,1,0,3,0.59,0.66,0,6,150
0.38,1,0,3,0.88,0.94,13,6,245
0.47,2,0,4,0.44,0.44,10,3,141
0.43,1,0,3,0.74,0.82,14,1,150
0.48,1,0,1,0.29,0.26,0,2,10
0.63,1,0,1,0.45,0.46,3,4,3
0.88,2,0,2,0.55,0.6,3,4,4
0.83,1,0,3,0.61,0.66,4,4,9
0.61,1,0,3,0.62,0.64,5,0,10
0.84,1,0,3,0.67,0.7,2,2,13
0.34,1,0,1,0.3,0.34,11,3,66
0.61,2,0,3,0.64,0.68,22,4,198
0.89,2,0,3,0.58,0.64,9,5,220
0.94,1,1,2,0.55,0.62,4,1,6
0.57,1,0,1,0.32,0.32,4,4,4
0.73,1,1,2,0.59,0.62,6,1,20
0.59,1,0,2,0.48,0.5,1,5,49
1.0,2,0,2,0.47,0.48,5,4,34
0.54,1,0,1,0.39,0.38,17,5,242
0.78,1,0,2,0.58,0.6,3,3,5
0.76,1,0,4,0.36,0.34,21,5,199
0.58,1,0,2,0.65,0.7,10,5,170
0.78,3,0,2,0.58,0.6,19,5,279
0.88,1,0,3,0.55,0.6,3,1,3
0.87,1,0,4,0.32,0.28,5,6,10
0.52,1,0,3,0.52,0.54,7,6,73
0.88,1,0,1,0.45,0.46,20,5,235
0.42,2,0,2,0.48,0.5,4,3,7
0.75,2,0,2,0.74,0.76,10,3,115
0.69,1,0,3,0.62,0.66,8,6,133
0.88,2,0,2,0.56,0.62,5,5,30
0.49,1,0,1,0.3,0.34,13,2,131
0.42,2,0,1,0.27,0.3,15,5,263
0.6,1,0,2,0.52,0.54,4,2,3
0.94,1,0,2,0.42,0.42,5,5,25
0.6,1,0,4,0.53,0.56,15,1,208
0.79,1,0,3,0.67,0.7,13,5,122
0.52,2,0,2,0.5,0.52,0,2,38
0.83,1,1,3,0.61,0.66,2,3,93
0.82,3,0,2,0.39,0.38,13,0,52
0.94,1,0,3,0.55,0.62,22,5,160
0.6,1,0,1,0.21,0.24,19,4,117
0.93,2,1,1,0.23,0.22,7,2,6
0.39,1,0,3,0.83,0.9,17,0,249
0.74,2,0,3,0.67,0.7,2,5,22
0.75,3,0,1,0.27,0.28,18,6,64
0.7,1,0,2,0.27,0.26,6,6,12
0.89,1,0,4,0.32,0.3,7,0,68
0.94,1,0,3,0.52,0.54,4,1,4
0.65,1,0,1,0.29,0.26,0,3,9
0.32,1,0,2,0.21,0.24,3,2,3
0.6,1,0,2,0.61,0.6,3,1,7
0.63,2,0,2,0.5,0.52,2,2,16
0.87,3,0,4,0.2,0.24,12,6,50
0.41,1,0,2,0.62,0.64,10,1,118
0.93,2,0,1,0.33,0.34,10,6,103
0.83,1,0,3,0.56,0.6,21,1,245
0.73,1,0,3,0.61,0.64,7,0,50
0.76,1,1,2,0.41,0.4,3,5,3
0.83,1,0,3,0.64,0.68,4,0,6
0.6,1,0,4,0.52,0.54,1,6,101
0.57,1,0,4,0.32,0.36,21,3,66
0.88,3,0,3,0.52,0.54,20,2,163
0.51,1,0,4,0.47,0.48,16,3,266
0.42,1,0,1,0.14,0.1,8,3,199
0.56,1,0,1,0.23,0.26,19,4,152
0.53,1,0,2,0.33,0.32,21,5,93
0.83,1,0,2,0.5,0.52,0,4,41
0.24,1,0,2,0.44,0.44,5,1,32
0.35,1,1,4,0.44,0.44,17,4,109
0.94,3,0,4,0.52,0.6,2,0,106
0.56,1,0,1,0.55,0.58,21,2,244
0.52,2,0,1,0.53,0.56,0,2,26
0.6,2,0,4,0.26,0.24,20,4,227
0.73,2,0,4,0.59,0.6,10,1,168
0.53,2,0,1,0.35,0.36,13,5,207
0.55,2,0,1,0.21,0.18,1,6,16
0.83,2,0,2,0.61,0.66,10,0,251
0.66,2,0,1,0.35,0.32,22,5,113
0.47,1,0,1,0.15,0.16,16,1,70
0.72,2,0,4,0.44,0.44,18,0,203
0.57,2,0,4,0.35,0.36,22,1,107
0.76,1,0,1,0.35,0.32,23,2,99
0.36,1,0,4,0.5,0.52,10,5,275
0.62,1,0,2,0.42,0.42,4,2,2
0.64,2,0,4,0.52,0.54,14,1,206
0.53,2,0,4,0.29,0.32,16,3,273
0.94,2,0,4,0.45,0.46,3,3,5
0.34,1,0,2,0.5,0.52,10,3,182
0.93,3,0,4,0.36,0.36,22,0,78
0.93,2,0,1,0.32,0.3,5,3,3
0.49,1,0,1,0.29,0.3,16,2,83
0.53,1,0,2,0.62,0.64,0,6,206
0.46,1,0,3,0.55,0.58,3,3,8
0.39,1,0,1,0.26,0.3,12,3,161
0.81,2,0,1,0.36,0.36,11,5,163
0.93,3,0,1,0.2,0.2,23,2,16
0.68,2,0,2,0.52,0.54,4,0,9
0.56,1,0,1,0.26,0.28,5,3,18
0.37,1,0,1,0.41,0.4,21,6,93
0.82,1,0,2,0.41,0.4,5,6,5
0.47,1,0,4,0.44,0.44,15,1,168
0.83,2,0,4,0.58,0.64,10,0,275
0.87,2,0,2,0.33,0.34,7,0,27
0.79,1,0,3,0.64,0.68,1,2,17
0.75,3,0,1,0.2,0.22,16,6,146
0.8,3,0,1,0.15,0.14,2,4,3
0.93,3,0,2,0.33,0.32,23,5,17
0.77,2,0,2,0.48,0.5,23,3,98
0.56,3,0,2,0.62,0.6,13,5,232
0.69,2,0,3,0.62,0.66,10,4,121
0.52,1,0,1,0.3,0.3,22,5,64
0.88,2,0,4,0.5,0.52,6,5,144
0.6,2,0,3,0.61,0.6,15,1,187
0.59,1,0,3,0.8,0.82,11,2,127
0.52,1,0,4,0.52,0.54,20,0,178
0.77,2,0,2,0.44,0.44,13,3,61
0.37,1,0,1,0.39,0.38,1,1,7
0.69,2,0,2,0.61,0.62,13,1,170
0.45,2,0,1,0.3,0.32,16,0,212
0.7,1,0,3,0.65,0.7,6,6,50
0.34,1,0,4,0.48,0.5,17,5,184
0.28,1,0,1,0.14,0.12,16,6,83
0.77,1,0,4,0.48,0.5,8,6,213
0.46,1,0,1,0.32,0.36,20,1,70
0.72,1,0,2,0.5,0.52,6,0,23
0.94,3,0,3,0.55,0.62,20,3,160
0.47,2,0,1,0.14,0.16,5,0,5
0.76,2,0,1,0.32,0.34,18,3,188
0.88,2,0,4,0.45,0.46,4,3,6
0.61,1,0,1,0.33,0.3,2,3,4
0.54,2,0,4,0.44,0.44,12,2,175
0.4,2,0,2,0.41,0.4,13,3,163
0.43,1,0,1,0.14,0.16,9,1,88
0.42,1,0,2,0.67,0.74,11,1,111
0.83,1,0,2,0.52,0.54,3,2,2
0.57,1,1,4,0.38,0.36,10,4,98
0.82,2,0,4,0.41,0.4,12,6,158
0.88,2,0,2,0.55,0.6,4,4,5
0.6,1,0,1,0.29,0.24,10,1,108
0.76,1,0,1,0.39,0.38,10,6,36
0.25,1,0,3,0.73,0.86,14,4,254
0.59,1,0,3,0.74,0.78,23,2,161
0.47,1,0,1,0.14,0.16,4,1,1
0.74,3,0,3,0.7,0.72,16,0,193
0.71,1,0,2,0.35,0.36,2,2,2
0.49,2,0,4,0.3,0.32,20,3,256
0.57,1,0,3,0.62,0.62,0,3,38
0.65,1,0,2,0.61,0.64,13,1,179
0.84,2,1,3,0.67,0.7,8,1,127
0.71,1,0,4,0.42,0.42,6,3,92
0.59,1,0,1,0.45,0.46,22,3,159
0.83,2,0,3,0.64,0.68,4,2,5
0.83,2,0,2,0.53,0.56,0,0,134
0.59,2,0,1,0.18,0.16,22,1,34
0.65,1,0,1,0.32,0.3,11,1,47
0.77,1,0,2,0.5,0.52,20,0,174
0.46,1,0,2,0.3,0.34,16,5,167
1.0,2,0,4,0.44,0.44,4,3,4
0.8,3,0,1,0.15,0.16,11,0,133
0.57,1,0,4,0.36,0.36,0,2,21
0.69,1,0,3,0.62,0.66,0,4,46
0.4,1,0,1,0.12,0.16,14,0,111
0.54,1,0,4,0.39,0.38,11,3,122
1.0,3,0,4,0.45,0.46,23,2,53
0.7,2,0,2,0.3,0.32,10,1,100
0.5,1,0,1,0.15,0.14,6,6,5
0.24,1,0,2,0.3,0.32,15,1,72
0.82,1,0,2,0.48,0.5,6,6,28
0.87,3,0,1,0.35,0.36,18,5,160
0.65,1,0,3,0.65,0.7,8,0,127
0.59,2,0,2,0.8,0.82,11,3,112
0.34,2,0,1,0.2,0.2,17,3,166
0.74,1,0,2,0.21,0.18,4,5,5
0.87,1,0,1,0.29,0.3,20,6,69
0.61,1,0,4,0.3,0.3,7,6,70
0.87,1,0,4,0.39,0.38,4,2,5
0.65,1,0,4,0.27,0.26,4,0,9
0.75,1,0,3,0.79,0.78,3,5,7
0.9,2,0,4,0.55,0.58,8,6,121
0.61,1,0,4,0.62,0.66,12,4,195
0.84,1,0,3,0.67,0.7,6,6,49
0.41,2,0,4,0.26,0.28,11,6,186
0.61,2,0,2,0.62,0.64,1,0,96
0.53,1,0,2,0.3,0.32,5,5,23
0.73,1,0,1,0.17,0.08,7,5,74
0.44,2,0,4,0.23,0.26,10,6,142
0.67,2,0,4,0.44,0.44,19,4,219
0.49,1,0,3,0.55,0.58,22,0,189
0.89,2,0,3,0.59,0.66,2,5,19
0.94,2,0,2,0.5,0.52,10,6,167
0.45,1,0,1,0.03,0.04,3,1,1
0.46,1,0,2,0.55,0.58,22,6,228
0.57,1,0,3,0.64,0.68,23,2,109
0.94,2,0,1,0.42,0.42,6,6,30
0.38,1,0,1,0.26,0.24,19,3,132
0.78,1,0,3,0.59,0.64,4,5,7
0.47,2,0,1,0.44,0.44,22,3,147
0.55,1,0,1,0.5,0.52,21,4,124
0.29,1,0,3,0.7,0.8,15,5,249
0.88,2,0,2,0.56,0.62,7,0,30
0.7,1,0,3,0.7,0.74,10,4,222
0.61,1,0,2,0.64,0.68,23,6,230
0.56,1,0,1,0.27,0.3,22,0,37
0.94,2,0,2,0.48,0.5,5,5,34
0.55,1,0,3,0.76,0.8,19,0,274
0.44,1,0,1,0.44,0.44,21,6,140
0.66,1,0,1,0.35,0.36,1,0,33
0.49,1,0,4,0.27,0.3,20,2,223
0.52,1,0,3,0.77,0.82,10,2,123
0.3,1,0,1,0.24,0.28,16,5,233
0.93,3,0,2,0.3,0.32,17,5,69
0.89,1,0,2,0.58,0.64,2,1,2
0.79,2,0,3,0.64,0.68,11,2,151
0.36,1,0,3,0.91,0.96,15,5,230
0.69,1,0,2,0.61,0.64,21,5,235
0.28,1,0,2,0.45,0.46,21,1,238
0.61,1,0,3,0.62,0.64,23,5,167
0.81,3,0,2,0.26,0.28,15,3,70
0.69,1,0,4,0.26,0.22,4,2,7
0.88,2,0,4,0.44,0.44,10,4,117
0.93,2,0,1,0.27,0.28,5,5,16
0.68,1,0,4,0.53,0.56,22,2,194
0.47,1,0,1,0.2,0.2,9,1,198
0.34,1,0,4,0.35,0.36,14,4,242
0.55,1,0,4,0.45,0.46,12,3,189
0.55,2,1,3,0.7,0.76,10,1,280
0.45,1,0,2,0.52,0.54,21,2,243
0.72,1,0,2,0.45,0.46,3,0,31
0.49,1,0,3,0.74,0.8,13,1,226
0.38,1,0,1,0.44,0.44,0,3,31
0.68,1,0,3,0.52,0.54,0,1,45
0.49,1,0,2,0.33,0.34,7,6,55
0.34,1,0,1,0.12,0.18,13,2,73
0.67,3,0,3,0.73,0.76,20,6,207
0.39,1,0,1,0.5,0.52,12,6,273
0.55,1,0,3,0.76,0.8,20,0,275
0.35,1,0,1,0.42,0.42,21,5,152
0.81,2,0,2,0.35,0.34,4,0,12
0.93,3,0,1,0.23,0.24,20,6,77
0.32,1,0,1,0.39,0.38,12,3,86
0.7,1,0,1,0.24,0.3,18,6,110
0.93,3,0,1,0.23,0.2,19,1,190
0.66,2,0,3,0.73,0.76,12,4,160
0.93,3,0,4,0.35,0.36,15,0,225
0.3,1,0,4,0.32,0.28,17,0,163
0.36,1,0,2,0.5,0.52,10,5,210
0.43,1,0,1,0.15,0.16,23,2,21
0.89,1,1,3,0.59,0.66,18,1,123
0.76,2,0,1,0.41,0.4,15,3,101
0.64,1,0,1,0.23,0.2,0,0,39
0.51,1,0,3,0.67,0.74,11,2,150
